"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"620","Golden State Warriors","12/22/16",2016,3,4,17,"y","Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-9,7
"621","Golden State Warriors","12/1/16",2016,4,2,22,"y","Layup Shot","2PT Field Goal",2,"Houston Rockets",0,21
"622","Golden State Warriors","12/3/16",2016,3,10,2,"n","Layup Shot","2PT Field Goal",0,"Phoenix Suns",6,-1
"623","Golden State Warriors","12/1/16",2016,3,11,44,"n","Layup Shot","2PT Field Goal",2,"Houston Rockets",-1,21
"624","Golden State Warriors","1/6/17",2016,2,5,32,"n","Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-1,2
"625","Golden State Warriors","2/1/17",2016,3,9,33,"n","Layup Shot","2PT Field Goal",0,"Charlotte Hornets",2,8
"626","Golden State Warriors","12/20/16",2016,3,9,54,"y","Layup Shot","2PT Field Goal",2,"Utah Jazz",17,21
"627","Golden State Warriors","11/19/16",2016,1,1,45,"n","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-9,3
"628","Golden State Warriors","11/19/16",2016,2,11,48,"n","Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-10,-1
"629","Golden State Warriors","12/23/16",2016,3,6,39,"y","Layup Shot","2PT Field Goal",0,"Detroit Pistons",1,2
"630","Golden State Warriors","1/16/17",2016,1,7,42,"n","Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",20,16
"631","Golden State Warriors","12/13/16",2016,1,9,15,"n","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-25,7
"632","Golden State Warriors","1/6/17",2016,4,4,42,"n","Pullup Bank shot","2PT Field Goal",12,"Memphis Grizzlies",-117,43
"633","Golden State Warriors","12/30/16",2016,2,10,29,"y","Pullup Jump shot","3PT Field Goal",22,"Dallas Mavericks",227,31
"634","Golden State Warriors","12/30/16",2016,2,9,18,"y","Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",0,165
"635","Golden State Warriors","11/3/16",2016,2,4,6,"y","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",40,262
"636","Golden State Warriors","11/3/16",2016,1,0,4,"y","Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",181,178
"637","Golden State Warriors","12/1/16",2016,3,7,50,"n","Pullup Jump shot","2PT Field Goal",18,"Houston Rockets",61,175
"638","Golden State Warriors","1/6/17",2016,4,0,22,"n","Pullup Jump shot","3PT Field Goal",24,"Memphis Grizzlies",50,244
"639","Golden State Warriors","11/3/16",2016,2,4,21,"y","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",92,247
"640","Golden State Warriors","1/29/17",2016,2,2,55,"n","Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",-9,144
"641","Golden State Warriors","2/11/17",2016,1,2,59,"n","Pullup Jump shot","3PT Field Goal",31,"Oklahoma City Thunder",-56,311
"642","Golden State Warriors","2/1/17",2016,3,5,27,"y","Pullup Jump shot","2PT Field Goal",18,"Charlotte Hornets",117,139
"643","Golden State Warriors","11/3/16",2016,4,8,33,"n","Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",204,149
"644","Golden State Warriors","11/7/16",2016,2,6,51,"y","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",-196,164
"645","Golden State Warriors","11/25/16",2016,3,9,24,"y","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Lakers",117,109
"646","Golden State Warriors","11/3/16",2016,2,1,7,"y","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",45,259
"647","Golden State Warriors","1/29/17",2016,4,6,10,"n","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",81,232
"648","Golden State Warriors","12/30/16",2016,1,6,51,"y","Pullup Jump shot","2PT Field Goal",15,"Dallas Mavericks",19,149
"649","Golden State Warriors","12/1/16",2016,4,10,41,"y","Pullup Jump shot","3PT Field Goal",23,"Houston Rockets",230,51
"650","Golden State Warriors","12/22/16",2016,2,8,56,"y","Pullup Jump shot","2PT Field Goal",15,"Brooklyn Nets",96,121
"651","Golden State Warriors","12/20/16",2016,2,7,5,"n","Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",20,159
"652","Golden State Warriors","12/10/16",2016,2,8,22,"n","Pullup Jump shot","3PT Field Goal",25,"Memphis Grizzlies",97,232
"653","Golden State Warriors","10/25/16",2016,1,6,1,"y","Pullup Jump shot","3PT Field Goal",25,"San Antonio Spurs",173,193
"654","Golden State Warriors","10/25/16",2016,1,0,53,"n","Pullup Jump shot","2PT Field Goal",13,"San Antonio Spurs",-125,52
"655","Golden State Warriors","11/4/16",2016,1,1,48,"n","Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",-109,140
"656","Golden State Warriors","12/30/16",2016,1,1,4,"y","Pullup Jump shot","2PT Field Goal",14,"Dallas Mavericks",-71,121
"657","Golden State Warriors","2/11/17",2016,3,7,37,"y","Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",32,254
"658","Golden State Warriors","12/30/16",2016,3,11,39,"n","Pullup Jump shot","3PT Field Goal",28,"Dallas Mavericks",168,228
"659","Golden State Warriors","1/29/17",2016,3,7,29,"y","Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",-79,124
"660","Golden State Warriors","1/29/17",2016,3,3,28,"n","Pullup Jump shot","2PT Field Goal",17,"Portland Trail Blazers",97,146
"661","Golden State Warriors","12/17/16",2016,2,1,58,"y","Pullup Jump shot","2PT Field Goal",10,"Portland Trail Blazers",96,46
"662","Golden State Warriors","12/11/16",2016,3,1,34,"n","Pullup Jump shot","2PT Field Goal",20,"Minnesota Timberwolves",-102,174
"663","Golden State Warriors","12/5/16",2016,1,9,10,"y","Pullup Jump shot","2PT Field Goal",16,"Indiana Pacers",97,139
"664","Golden State Warriors","12/11/16",2016,1,11,6,"n","Pullup Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",96,165
"665","Golden State Warriors","1/2/17",2016,2,8,35,"n","Pullup Jump shot","2PT Field Goal",13,"Denver Nuggets",-63,120
"666","Golden State Warriors","12/17/16",2016,3,3,14,"y","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",-150,219
"667","Golden State Warriors","11/16/16",2016,4,9,58,"y","Pullup Jump shot","2PT Field Goal",18,"Toronto Raptors",-158,100
"668","Golden State Warriors","11/1/16",2016,1,0,1,"y","Pullup Jump shot","2PT Field Goal",19,"Portland Trail Blazers",-24,198
"669","Golden State Warriors","11/13/16",2016,1,2,23,"n","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",205,159
"670","Golden State Warriors","11/1/16",2016,1,11,41,"n","Pullup Jump shot","2PT Field Goal",17,"Portland Trail Blazers",73,159
"671","Golden State Warriors","12/30/16",2016,4,8,42,"n","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",46,252
"672","Golden State Warriors","1/29/17",2016,2,0,33,"n","Pullup Jump shot","3PT Field Goal",25,"Portland Trail Blazers",9,259
"673","Golden State Warriors","1/2/17",2016,1,10,25,"y","Pullup Jump shot","2PT Field Goal",17,"Denver Nuggets",-101,146
"674","Golden State Warriors","2/10/17",2016,3,10,9,"n","Pullup Jump shot","2PT Field Goal",9,"Memphis Grizzlies",58,80
"675","Golden State Warriors","11/1/16",2016,3,4,10,"n","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",53,242
"676","Golden State Warriors","11/1/16",2016,1,8,18,"n","Pullup Jump shot","2PT Field Goal",16,"Portland Trail Blazers",-114,115
"677","Golden State Warriors","12/10/16",2016,1,5,48,"y","Pullup Jump shot","2PT Field Goal",6,"Memphis Grizzlies",4,65
"678","Golden State Warriors","12/13/16",2016,1,3,16,"y","Pullup Jump shot","2PT Field Goal",11,"New Orleans Pelicans",114,11
"679","Golden State Warriors","12/30/16",2016,1,9,1,"y","Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",96,131
"680","Golden State Warriors","12/17/16",2016,3,8,39,"y","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",84,247
"681","Golden State Warriors","12/1/16",2016,2,11,38,"y","Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",-140,134
"682","Golden State Warriors","11/13/16",2016,2,0,47,"y","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",197,183
"683","Golden State Warriors","2/13/17",2016,3,10,12,"y","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",110,229
"684","Golden State Warriors","2/11/17",2016,1,6,24,"n","Pullup Jump shot","2PT Field Goal",13,"Oklahoma City Thunder",-47,129
"685","Golden State Warriors","1/16/17",2016,2,5,52,"n","Pullup Jump shot","2PT Field Goal",11,"Cleveland Cavaliers",117,26
"686","Golden State Warriors","11/25/16",2016,4,9,11,"y","Pullup Jump shot","2PT Field Goal",16,"Los Angeles Lakers",148,70
"687","Golden State Warriors","11/9/16",2016,2,2,23,"y","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",-4,267
"688","Golden State Warriors","11/26/16",2016,2,11,25,"n","Pullup Jump shot","2PT Field Goal",16,"Minnesota Timberwolves",38,160
"689","Golden State Warriors","2/2/17",2016,2,8,59,"n","Pullup Jump shot","2PT Field Goal",8,"Los Angeles Clippers",-65,61
"690","Golden State Warriors","11/28/16",2016,3,2,57,"y","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",114,232
"691","Golden State Warriors","11/7/16",2016,2,7,45,"n","Pullup Jump shot","3PT Field Goal",22,"New Orleans Pelicans",225,46
"692","Golden State Warriors","11/25/16",2016,1,9,43,"y","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Lakers",-104,158
"693","Golden State Warriors","1/8/17",2016,4,5,32,"n","Pullup Jump shot","2PT Field Goal",17,"Sacramento Kings",-1,175
"694","Golden State Warriors","2/10/17",2016,3,11,17,"y","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",25,267
"695","Golden State Warriors","12/25/16",2016,3,8,55,"y","Pullup Jump shot","2PT Field Goal",7,"Cleveland Cavaliers",42,61
"696","Golden State Warriors","11/16/16",2016,1,0,28,"n","Pullup Jump shot","3PT Field Goal",23,"Toronto Raptors",19,239
"697","Golden State Warriors","11/21/16",2016,2,9,15,"n","Pullup Jump shot","2PT Field Goal",18,"Indiana Pacers",128,134
"698","Golden State Warriors","12/25/16",2016,3,1,25,"y","Pullup Jump shot","2PT Field Goal",14,"Cleveland Cavaliers",-19,144
"699","Golden State Warriors","11/28/16",2016,2,8,57,"n","Pullup Jump shot","2PT Field Goal",13,"Atlanta Hawks",68,120
"700","Golden State Warriors","1/28/17",2016,1,10,21,"y","Pullup Jump shot","2PT Field Goal",13,"Los Angeles Clippers",9,134
"701","Golden State Warriors","1/25/17",2016,1,2,25,"n","Pullup Jump shot","2PT Field Goal",17,"Charlotte Hornets",145,100
"702","Golden State Warriors","11/9/16",2016,3,4,2,"n","Pullup Jump shot","2PT Field Goal",8,"Dallas Mavericks",-4,85
"703","Golden State Warriors","11/28/16",2016,3,9,37,"y","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",-117,120
"704","Golden State Warriors","10/30/16",2016,1,7,28,"y","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",-108,146
"705","Golden State Warriors","11/9/16",2016,4,10,36,"n","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",22,257
"706","Golden State Warriors","12/20/16",2016,1,5,30,"y","Pullup Jump shot","2PT Field Goal",20,"Utah Jazz",-107,169
"707","Golden State Warriors","12/1/16",2016,2,0,26,"n","Pullup Jump shot","2PT Field Goal",9,"Houston Rockets",94,28
"708","Golden State Warriors","11/4/16",2016,4,9,46,"y","Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",122,130
"709","Golden State Warriors","12/28/16",2016,2,0,4,"y","Pullup Jump shot","3PT Field Goal",23,"Toronto Raptors",-232,16
"710","Golden State Warriors","2/10/17",2016,1,2,5,"n","Pullup Jump shot","2PT Field Goal",15,"Memphis Grizzlies",-122,100
"711","Golden State Warriors","11/3/16",2016,3,10,48,"y","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",10,264
"712","Golden State Warriors","11/16/16",2016,4,2,23,"y","Pullup Jump shot","2PT Field Goal",18,"Toronto Raptors",9,188
"713","Golden State Warriors","11/7/16",2016,3,2,49,"n","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",204,164
"714","Golden State Warriors","12/7/16",2016,1,7,46,"y","Pullup Jump shot","2PT Field Goal",9,"Los Angeles Clippers",24,90
"715","Golden State Warriors","1/8/17",2016,1,10,46,"y","Pullup Jump shot","2PT Field Goal",17,"Sacramento Kings",174,46
"716","Golden State Warriors","11/9/16",2016,1,1,41,"y","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",92,239
"717","Golden State Warriors","1/2/17",2016,2,2,27,"n","Pullup Jump shot","3PT Field Goal",26,"Denver Nuggets",115,237
"718","Golden State Warriors","12/1/16",2016,4,7,50,"y","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",-50,252
"719","Golden State Warriors","1/8/17",2016,1,7,35,"y","Pullup Jump shot","2PT Field Goal",11,"Sacramento Kings",-66,90
"720","Golden State Warriors","11/26/16",2016,3,6,26,"y","Pullup Jump shot","3PT Field Goal",26,"Minnesota Timberwolves",184,190
"721","Golden State Warriors","2/23/17",2016,1,4,5,"y","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Clippers",107,232
"722","Golden State Warriors","2/2/17",2016,1,6,45,"y","Pullup Jump shot","2PT Field Goal",17,"Los Angeles Clippers",-68,160
"723","Golden State Warriors","11/26/16",2016,2,0,1,"y","Pullup Jump shot","3PT Field Goal",28,"Minnesota Timberwolves",125,257
"724","Golden State Warriors","2/2/17",2016,3,4,11,"y","Pullup Jump shot","2PT Field Goal",14,"Los Angeles Clippers",81,120
"725","Golden State Warriors","10/28/16",2016,2,2,4,"y","Pullup Jump shot","2PT Field Goal",20,"New Orleans Pelicans",137,149
"726","Golden State Warriors","11/13/16",2016,4,5,30,"y","Pullup Jump shot","3PT Field Goal",24,"Phoenix Suns",-238,41
"727","Golden State Warriors","2/2/17",2016,2,10,32,"y","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",91,173
"728","Golden State Warriors","11/26/16",2016,1,6,6,"y","Pullup Jump shot","2PT Field Goal",15,"Minnesota Timberwolves",0,159
"729","Golden State Warriors","12/1/16",2016,3,5,50,"y","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",199,165
"730","Golden State Warriors","11/9/16",2016,1,0,43,"y","Pullup Jump shot","3PT Field Goal",27,"Dallas Mavericks",-197,188
"731","Golden State Warriors","12/25/16",2016,4,9,35,"y","Pullup Jump shot","2PT Field Goal",7,"Cleveland Cavaliers",55,51
"732","Golden State Warriors","12/25/16",2016,4,9,5,"n","Pullup Jump shot","2PT Field Goal",13,"Cleveland Cavaliers",96,90
"733","Golden State Warriors","12/8/16",2016,1,9,2,"y","Pullup Jump shot","2PT Field Goal",11,"Utah Jazz",51,105
"734","Golden State Warriors","12/7/16",2016,3,1,3,"n","Pullup Jump shot","2PT Field Goal",11,"Los Angeles Clippers",105,56
"735","Golden State Warriors","2/27/17",2016,1,2,56,"n","Pullup Jump shot","2PT Field Goal",15,"Philadelphia 76ers",-115,101
"736","Golden State Warriors","1/20/17",2016,3,0,40,"n","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",137,218
"737","Golden State Warriors","1/29/17",2016,1,4,33,"y","Pullup Jump shot","3PT Field Goal",25,"Portland Trail Blazers",-76,242
"738","Golden State Warriors","12/10/16",2016,3,9,6,"y","Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",145,232
"739","Golden State Warriors","11/18/16",2016,1,5,29,"y","Pullup Jump shot","3PT Field Goal",24,"Boston Celtics",-88,232
"740","Golden State Warriors","12/20/16",2016,2,11,17,"y","Pullup Jump shot","2PT Field Goal",14,"Utah Jazz",-70,131
"741","Golden State Warriors","1/29/17",2016,3,2,1,"n","Pullup Jump shot","2PT Field Goal",13,"Portland Trail Blazers",12,131
"742","Golden State Warriors","1/20/17",2016,1,11,1,"y","Pullup Jump shot","2PT Field Goal",20,"Houston Rockets",87,183
"743","Golden State Warriors","11/23/16",2016,2,2,1,"y","Pullup Jump shot","3PT Field Goal",27,"Los Angeles Lakers",140,237
"744","Golden State Warriors","12/17/16",2016,3,6,25,"y","Pullup Jump shot","2PT Field Goal",18,"Portland Trail Blazers",94,154
"745","Golden State Warriors","11/13/16",2016,1,10,55,"y","Pullup Jump shot","2PT Field Goal",15,"Phoenix Suns",-22,154
"746","Golden State Warriors","12/17/16",2016,3,4,31,"y","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",-122,234
"747","Golden State Warriors","11/3/16",2016,2,11,10,"y","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"748","Golden State Warriors","11/1/16",2016,3,5,5,"y","Putback Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1
"749","Golden State Warriors","1/18/17",2016,3,1,41,"y","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"750","Golden State Warriors","1/28/17",2016,2,7,53,"y","Putback Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",2,8
"751","Golden State Warriors","11/16/16",2016,3,8,31,"n","Putback Layup Shot","2PT Field Goal",2,"Toronto Raptors",22,10
"752","Golden State Warriors","12/8/16",2016,4,5,1,"y","Reverse Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1
"753","Golden State Warriors","10/28/16",2016,4,8,5,"n","Reverse Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-25,3
"754","Golden State Warriors","1/28/17",2016,1,3,57,"y","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-14,11
"755","Golden State Warriors","11/1/16",2016,3,9,11,"y","Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",14,-5
"756","Golden State Warriors","10/25/16",2016,3,10,41,"y","Reverse Layup Shot","2PT Field Goal",2,"San Antonio Spurs",2,23
"757","Golden State Warriors","11/19/16",2016,1,10,51,"y","Reverse Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-7,2
"758","Golden State Warriors","12/3/16",2016,3,7,7,"y","Running Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1
"759","Golden State Warriors","1/16/17",2016,1,10,27,"y","Running Dunk Shot","2PT Field Goal",1,"Cleveland Cavaliers",-6,13
"760","Golden State Warriors","1/16/17",2016,2,1,43,"y","Running Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1
"761","Golden State Warriors","1/18/17",2016,2,1,45,"n","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"762","Golden State Warriors","11/3/16",2016,4,7,39,"y","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"763","Golden State Warriors","2/15/17",2016,4,8,20,"y","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"764","Golden State Warriors","12/7/16",2016,1,10,11,"n","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"765","Golden State Warriors","11/19/16",2016,3,5,58,"y","Running Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1
"766","Golden State Warriors","12/3/16",2016,1,9,11,"y","Running Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1
"767","Golden State Warriors","2/11/17",2016,2,0,4,"y","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"768","Golden State Warriors","12/20/16",2016,1,7,53,"y","Running Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1
"769","Golden State Warriors","12/5/16",2016,1,0,45,"y","Running Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1
"770","Golden State Warriors","12/25/16",2016,2,5,6,"y","Running Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1
"771","Golden State Warriors","12/8/16",2016,4,2,43,"y","Running Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1
"772","Golden State Warriors","11/16/16",2016,3,10,30,"y","Running Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"773","Golden State Warriors","2/27/17",2016,3,10,0,"y","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"774","Golden State Warriors","2/8/17",2016,4,5,4,"y","Running Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1
"775","Golden State Warriors","2/8/17",2016,3,6,25,"y","Running Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1
"776","Golden State Warriors","2/15/17",2016,3,6,58,"y","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"777","Golden State Warriors","2/23/17",2016,3,4,14,"y","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"778","Golden State Warriors","2/15/17",2016,1,6,52,"y","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"779","Golden State Warriors","2/1/17",2016,2,2,21,"y","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1
"780","Golden State Warriors","11/13/16",2016,2,10,16,"y","Running Finger Roll Layup Shot","2PT Field Goal",1,"Phoenix Suns",12,13
"781","Golden State Warriors","2/1/17",2016,2,0,38,"y","Running Finger Roll Layup Shot","2PT Field Goal",1,"Charlotte Hornets",4,11
"782","Golden State Warriors","11/28/16",2016,4,4,30,"y","Running Finger Roll Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-1,11
"783","Golden State Warriors","2/8/17",2016,1,5,52,"y","Running Finger Roll Layup Shot","2PT Field Goal",1,"Chicago Bulls",-16,11
"784","Golden State Warriors","12/22/16",2016,3,5,47,"y","Running Finger Roll Layup Shot","2PT Field Goal",3,"Brooklyn Nets",30,11
"785","Golden State Warriors","2/23/17",2016,3,7,25,"y","Running Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",32,273
"786","Golden State Warriors","12/10/16",2016,2,10,20,"y","Running Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",1,247
"787","Golden State Warriors","1/18/17",2016,2,8,5,"y","Running Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",-117,257
"788","Golden State Warriors","1/16/17",2016,2,2,6,"y","Running Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",51,247
"789","Golden State Warriors","12/23/16",2016,4,7,50,"y","Running Jump Shot","2PT Field Goal",15,"Detroit Pistons",-92,120
"790","Golden State Warriors","12/1/16",2016,2,0,30,"n","Running Jump Shot","2PT Field Goal",8,"Houston Rockets",-19,85
"791","Golden State Warriors","11/16/16",2016,1,9,39,"n","Running Jump Shot","2PT Field Goal",4,"Toronto Raptors",-45,21
"792","Golden State Warriors","1/29/17",2016,3,10,41,"y","Running Jump Shot","2PT Field Goal",4,"Portland Trail Blazers",42,11
"793","Golden State Warriors","12/22/16",2016,4,8,48,"n","Running Jump Shot","2PT Field Goal",4,"Brooklyn Nets",28,41
"794","Golden State Warriors","12/7/16",2016,1,0,0,"n","Running Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",32,267
"795","Golden State Warriors","1/4/17",2016,1,2,25,"y","Running Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-201,154
"796","Golden State Warriors","2/27/17",2016,3,2,16,"y","Running Jump Shot","2PT Field Goal",10,"Philadelphia 76ers",105,-5
"797","Golden State Warriors","2/27/17",2016,3,10,51,"n","Running Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-11,43
"798","Golden State Warriors","10/30/16",2016,2,0,6,"y","Running Jump Shot","2PT Field Goal",3,"Phoenix Suns",9,33
"799","Golden State Warriors","12/8/16",2016,1,0,53,"n","Running Jump Shot","3PT Field Goal",24,"Utah Jazz",107,218
"800","Golden State Warriors","2/1/17",2016,3,7,51,"y","Running Jump Shot","2PT Field Goal",4,"Charlotte Hornets",20,41
"801","Golden State Warriors","12/25/16",2016,2,2,38,"n","Running Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-43,56
"802","Golden State Warriors","12/23/16",2016,1,6,22,"y","Running Jump Shot","2PT Field Goal",10,"Detroit Pistons",87,61
"803","Golden State Warriors","11/28/16",2016,2,10,42,"y","Running Jump Shot","2PT Field Goal",15,"Atlanta Hawks",-150,21
"804","Golden State Warriors","11/10/16",2016,2,8,56,"n","Running Jump Shot","2PT Field Goal",5,"Denver Nuggets",38,38
"805","Golden State Warriors","12/1/16",2016,3,0,30,"y","Running Jump Shot","2PT Field Goal",8,"Houston Rockets",1,85
"806","Golden State Warriors","12/28/16",2016,1,9,16,"y","Running Layup Shot","2PT Field Goal",1,"Toronto Raptors",-1,16
"807","Golden State Warriors","1/22/17",2016,1,3,38,"n","Running Layup Shot","2PT Field Goal",2,"Orlando Magic",22,-1
"808","Golden State Warriors","1/22/17",2016,3,7,59,"y","Running Layup Shot","2PT Field Goal",2,"Orlando Magic",27,11
"809","Golden State Warriors","12/15/16",2016,2,0,24,"n","Running Layup Shot","2PT Field Goal",1,"New York Knicks",-9,13
"810","Golden State Warriors","12/25/16",2016,1,11,17,"y","Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",9,-11
"811","Golden State Warriors","11/26/16",2016,1,9,24,"y","Running Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-2,2
"812","Golden State Warriors","12/28/16",2016,2,1,21,"y","Running Layup Shot","2PT Field Goal",0,"Toronto Raptors",-1,0
"813","Golden State Warriors","11/4/16",2016,3,6,53,"y","Running Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",-5,-5
"814","Golden State Warriors","1/8/17",2016,4,2,46,"y","Running Layup Shot","2PT Field Goal",2,"Sacramento Kings",27,11
"815","Golden State Warriors","1/4/17",2016,4,2,6,"y","Running Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-1,7
"816","Golden State Warriors","12/8/16",2016,2,10,8,"n","Running Layup Shot","2PT Field Goal",1,"Utah Jazz",14,3
"817","Golden State Warriors","12/22/16",2016,4,7,49,"y","Running Layup Shot","2PT Field Goal",2,"Brooklyn Nets",24,7
"818","Golden State Warriors","12/22/16",2016,3,9,56,"y","Running Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-14,-1
"819","Golden State Warriors","12/22/16",2016,2,7,5,"n","Running Layup Shot","2PT Field Goal",1,"Brooklyn Nets",17,2
"820","Golden State Warriors","12/10/16",2016,1,1,28,"y","Running Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",0,-1
"821","Golden State Warriors","2/8/17",2016,3,2,39,"y","Running Layup Shot","2PT Field Goal",1,"Chicago Bulls",-1,11
"822","Golden State Warriors","12/22/16",2016,1,6,44,"n","Running Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-1,11
"823","Golden State Warriors","11/1/16",2016,4,11,3,"y","Running Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-19,16
"824","Golden State Warriors","1/22/17",2016,3,3,56,"y","Running Layup Shot","2PT Field Goal",0,"Orlando Magic",4,2
"825","Golden State Warriors","11/1/16",2016,4,10,41,"y","Running Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-1,0
"826","Golden State Warriors","1/29/17",2016,1,8,9,"y","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",17,3
"827","Golden State Warriors","1/25/17",2016,4,8,32,"y","Running Layup Shot","2PT Field Goal",0,"Charlotte Hornets",9,2
"828","Golden State Warriors","2/11/17",2016,2,2,54,"y","Running Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",6,-1
