"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"1199","Golden State Warriors","3/26/17",2016,2,3,17,"y","Step Back Jump shot","3PT Field Goal",22,"Memphis Grizzlies",225,16
"1200","Golden State Warriors","12/17/16",2016,1,9,13,"y","Step Back Jump shot","3PT Field Goal",28,"Portland Trail Blazers",-169,229
"1201","Golden State Warriors","11/7/16",2016,1,3,35,"y","Step Back Jump shot","3PT Field Goal",23,"New Orleans Pelicans",-233,31
"1202","Golden State Warriors","2/11/17",2016,2,3,56,"y","Step Back Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",-186,26
"1203","Golden State Warriors","4/4/17",2016,3,7,45,"y","Step Back Jump shot","2PT Field Goal",16,"Minnesota Timberwolves",-169,7
"1204","Golden State Warriors","4/4/17",2016,1,1,48,"n","Step Back Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",107,164
"1205","Golden State Warriors","3/14/17",2016,4,9,18,"n","Step Back Jump shot","3PT Field Goal",25,"Philadelphia 76ers",-94,242
"1206","Golden State Warriors","2/11/17",2016,1,8,13,"n","Step Back Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",-230,51
"1207","Golden State Warriors","3/29/17",2016,1,7,46,"y","Step Back Jump shot","3PT Field Goal",25,"San Antonio Spurs",-225,115
"1208","Golden State Warriors","3/26/17",2016,4,3,36,"y","Step Back Jump shot","3PT Field Goal",26,"Memphis Grizzlies",151,223
"1209","Golden State Warriors","1/2/17",2016,3,7,28,"n","Step Back Jump shot","3PT Field Goal",29,"Denver Nuggets",56,288
"1210","Golden State Warriors","1/20/17",2016,4,4,50,"n","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",184,36
"1211","Golden State Warriors","1/20/17",2016,2,0,0,"y","Step Back Jump shot","3PT Field Goal",24,"Houston Rockets",-81,232
"1212","Golden State Warriors","3/5/17",2016,3,1,1,"y","Step Back Jump shot","3PT Field Goal",22,"New York Knicks",-228,-11
"1213","Golden State Warriors","2/1/17",2016,3,1,19,"y","Step Back Jump shot","2PT Field Goal",20,"Charlotte Hornets",-110,174
"1214","Golden State Warriors","12/22/16",2016,3,9,28,"y","Step Back Jump shot","2PT Field Goal",21,"Brooklyn Nets",-209,21
"1215","Golden State Warriors","11/26/16",2016,3,6,49,"n","Step Back Jump shot","2PT Field Goal",14,"Minnesota Timberwolves",148,11
"1216","Golden State Warriors","1/25/17",2016,1,10,2,"y","Step Back Jump shot","2PT Field Goal",15,"Charlotte Hornets",-102,121
"1217","Golden State Warriors","2/15/17",2016,3,3,51,"n","Step Back Jump shot","3PT Field Goal",27,"Sacramento Kings",-222,156
"1218","Golden State Warriors","1/6/17",2016,2,3,53,"y","Step Back Jump shot","2PT Field Goal",17,"Memphis Grizzlies",-106,139
"1219","Golden State Warriors","1/20/17",2016,4,5,15,"n","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",-187,31
"1220","Golden State Warriors","12/7/16",2016,2,2,35,"n","Step Back Jump shot","3PT Field Goal",24,"Los Angeles Clippers",-132,210
"1221","Golden State Warriors","2/1/17",2016,3,6,53,"y","Step Back Jump shot","3PT Field Goal",26,"Charlotte Hornets",-132,232
"1222","Golden State Warriors","11/18/16",2016,2,4,53,"y","Step Back Jump shot","2PT Field Goal",22,"Boston Celtics",-66,218
"1223","Golden State Warriors","2/13/17",2016,1,8,56,"y","Step Back Jump shot","2PT Field Goal",21,"Denver Nuggets",-127,174
"1224","Golden State Warriors","2/1/17",2016,3,0,56,"y","Step Back Jump shot","3PT Field Goal",25,"Charlotte Hornets",-214,141
"1225","Golden State Warriors","1/6/17",2016,2,2,58,"n","Step Back Jump shot","3PT Field Goal",25,"Memphis Grizzlies",187,170
"1226","Golden State Warriors","2/2/17",2016,3,10,54,"y","Step Back Jump shot","3PT Field Goal",27,"Los Angeles Clippers",171,210
"1227","Golden State Warriors","3/6/17",2016,1,0,45,"y","Step Back Jump shot","3PT Field Goal",24,"Atlanta Hawks",125,208
"1228","Golden State Warriors","2/8/17",2016,3,7,15,"y","Step Back Jump shot","2PT Field Goal",17,"Chicago Bulls",-6,178
"1229","Golden State Warriors","3/2/17",2016,4,0,32,"n","Step Back Jump shot","2PT Field Goal",19,"Chicago Bulls",-194,18
"1230","Golden State Warriors","2/11/17",2016,4,2,19,"y","Step Back Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",119,213
"1231","Golden State Warriors","3/21/17",2016,3,3,42,"n","Step Back Jump shot","3PT Field Goal",23,"Dallas Mavericks",233,3
"1232","Golden State Warriors","3/28/17",2016,4,0,45,"y","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",-53,174
"1233","Golden State Warriors","11/26/16",2016,3,8,6,"y","Step Back Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",78,180
"1234","Golden State Warriors","12/15/16",2016,2,7,40,"n","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",-1,2
"1235","Golden State Warriors","11/7/16",2016,1,10,4,"y","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",1,11
"1236","Golden State Warriors","11/16/16",2016,3,4,51,"n","Tip Layup Shot","2PT Field Goal",0,"Toronto Raptors",0,9
"1237","Golden State Warriors","11/21/16",2016,2,0,36,"y","Turnaround Bank shot","2PT Field Goal",7,"Indiana Pacers",71,3
"1238","Golden State Warriors","3/26/17",2016,4,2,58,"y","Turnaround Bank shot","2PT Field Goal",16,"Memphis Grizzlies",137,100
"1239","Golden State Warriors","3/31/17",2016,4,0,46,"y","Turnaround Bank shot","2PT Field Goal",10,"Houston Rockets",-91,61
"1240","Golden State Warriors","3/16/17",2016,2,11,6,"y","Turnaround Bank shot","2PT Field Goal",8,"Orlando Magic",71,38
"1241","Golden State Warriors","12/30/16",2016,3,1,11,"n","Turnaround Fadeaway shot","2PT Field Goal",15,"Dallas Mavericks",153,31
"1242","Golden State Warriors","10/30/16",2016,4,0,25,"n","Turnaround Fadeaway shot","2PT Field Goal",17,"Phoenix Suns",-169,21
"1243","Golden State Warriors","3/31/17",2016,1,8,30,"n","Turnaround Fadeaway shot","2PT Field Goal",16,"Houston Rockets",110,129
"1244","Golden State Warriors","3/14/17",2016,2,2,43,"n","Turnaround Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",2,205
"1245","Golden State Warriors","3/21/17",2016,3,7,24,"y","Turnaround Jump Shot","2PT Field Goal",8,"Dallas Mavericks",-37,72
"1246","Golden State Warriors","3/24/17",2016,1,1,39,"n","Turnaround Jump Shot","2PT Field Goal",10,"Sacramento Kings",-40,100
"1247","Golden State Warriors","2/23/17",2016,3,0,1,"y","Turnaround Jump Shot","3PT Field Goal",31,"Los Angeles Clippers",171,259
"1248","Golden State Warriors","11/7/16",2016,3,9,13,"y","Turnaround Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",-142,16
"1249","Golden State Warriors","12/25/16",2016,2,2,47,"n","Turnaround Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",-47,87
"1250","Golden State Warriors","3/14/17",2016,4,9,55,"y","Turnaround Jump Shot","2PT Field Goal",19,"Philadelphia 76ers",-47,185
