"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"288","Golden State Warriors","3/18/17",2016,1,4,19,"n","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-201,164
"289","Golden State Warriors","3/18/17",2016,1,5,22,"y","Pullup Jump shot","2PT Field Goal",11,"Milwaukee Bucks",-25,110
"290","Golden State Warriors","3/18/17",2016,3,1,45,"n","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",232,-15
"291","Golden State Warriors","3/29/17",2016,3,2,1,"y","Pullup Jump shot","2PT Field Goal",20,"San Antonio Spurs",181,95
"292","Golden State Warriors","12/8/16",2016,2,8,41,"y","Putback Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1
"293","Golden State Warriors","11/19/16",2016,4,3,39,"y","Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1
"294","Golden State Warriors","2/11/17",2016,1,4,25,"n","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"295","Golden State Warriors","3/16/17",2016,3,5,51,"y","Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"296","Golden State Warriors","11/18/16",2016,4,8,25,"y","Putback Layup Shot","2PT Field Goal",2,"Boston Celtics",-20,7
"297","Golden State Warriors","10/30/16",2016,4,9,48,"y","Putback Layup Shot","2PT Field Goal",1,"Phoenix Suns",9,8
"298","Golden State Warriors","2/15/17",2016,4,9,46,"y","Putback Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,13
"299","Golden State Warriors","2/4/17",2016,4,2,35,"y","Reverse Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"300","Golden State Warriors","12/7/16",2016,2,9,53,"y","Reverse Dunk Shot","2PT Field Goal",2,"Los Angeles Clippers",19,16
"301","Golden State Warriors","2/27/17",2016,3,0,47,"y","Reverse Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"302","Golden State Warriors","1/6/17",2016,2,3,28,"y","Reverse Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"303","Golden State Warriors","3/14/17",2016,2,0,37,"n","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-7,8
"304","Golden State Warriors","2/28/17",2016,2,9,29,"y","Reverse Layup Shot","2PT Field Goal",2,"Washington Wizards",-19,16
"305","Golden State Warriors","3/16/17",2016,2,8,3,"y","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"306","Golden State Warriors","11/23/16",2016,4,10,2,"y","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"307","Golden State Warriors","3/24/17",2016,3,3,28,"y","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"308","Golden State Warriors","2/1/17",2016,1,5,2,"y","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1
"309","Golden State Warriors","3/26/17",2016,3,2,8,"y","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"310","Golden State Warriors","12/1/16",2016,1,8,50,"y","Running Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1
"311","Golden State Warriors","1/20/17",2016,2,1,28,"y","Running Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1
"312","Golden State Warriors","11/16/16",2016,4,11,6,"y","Running Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"313","Golden State Warriors","3/16/17",2016,3,1,51,"y","Running Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"314","Golden State Warriors","12/28/16",2016,1,0,36,"y","Running Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"315","Golden State Warriors","3/16/17",2016,2,9,15,"y","Running Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"316","Golden State Warriors","3/26/17",2016,4,1,43,"y","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"317","Golden State Warriors","3/6/17",2016,1,3,28,"y","Running Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",2,2
"318","Golden State Warriors","2/11/17",2016,1,2,41,"y","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"319","Golden State Warriors","2/10/17",2016,2,0,28,"y","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"320","Golden State Warriors","3/14/17",2016,2,8,10,"y","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"321","Golden State Warriors","2/10/17",2016,4,4,39,"y","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"322","Golden State Warriors","3/14/17",2016,3,7,4,"y","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"323","Golden State Warriors","12/15/16",2016,1,4,13,"y","Running Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1
"324","Golden State Warriors","3/18/17",2016,3,6,3,"y","Running Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1
"325","Golden State Warriors","4/4/17",2016,1,1,26,"y","Running Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",2,21
"326","Golden State Warriors","12/15/16",2016,2,9,59,"y","Running Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",-11,8
"327","Golden State Warriors","3/2/17",2016,2,9,25,"y","Running Jump Shot","2PT Field Goal",3,"Chicago Bulls",-4,31
"328","Golden State Warriors","3/26/17",2016,2,10,6,"y","Running Jump Shot","2PT Field Goal",4,"Memphis Grizzlies",1,43
"329","Golden State Warriors","2/23/17",2016,1,0,54,"y","Running Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-14,13
"330","Golden State Warriors","1/16/17",2016,2,9,27,"y","Running Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-16,16
"331","Golden State Warriors","12/25/16",2016,4,10,34,"n","Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",14,2
"332","Golden State Warriors","1/29/17",2016,1,3,54,"n","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,11
"333","Golden State Warriors","1/29/17",2016,2,11,25,"y","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",12,-5
"334","Golden State Warriors","11/23/16",2016,2,2,19,"n","Running Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",-7,3
"335","Golden State Warriors","11/10/16",2016,1,0,12,"y","Running Layup Shot","2PT Field Goal",2,"Denver Nuggets",10,23
"336","Golden State Warriors","11/18/16",2016,1,4,4,"y","Running Layup Shot","2PT Field Goal",0,"Boston Celtics",4,7
"337","Golden State Warriors","11/3/16",2016,1,4,42,"n","Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-4,18
"338","Golden State Warriors","11/28/16",2016,4,11,11,"y","Running Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,7
"339","Golden State Warriors","2/15/17",2016,2,10,55,"n","Running Layup Shot","2PT Field Goal",1,"Sacramento Kings",9,16
"340","Golden State Warriors","1/4/17",2016,4,7,9,"n","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",14,13
"341","Golden State Warriors","3/2/17",2016,1,2,10,"y","Running Layup Shot","2PT Field Goal",1,"Chicago Bulls",6,11
"342","Golden State Warriors","11/1/16",2016,3,1,55,"y","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",12,11
"343","Golden State Warriors","12/5/16",2016,1,2,45,"y","Running Layup Shot","2PT Field Goal",2,"Indiana Pacers",20,21
"344","Golden State Warriors","3/31/17",2016,4,7,7,"y","Running Layup Shot","2PT Field Goal",2,"Houston Rockets",-6,23
"345","Golden State Warriors","11/1/16",2016,2,1,0,"y","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",19,0
"346","Golden State Warriors","3/24/17",2016,1,0,58,"y","Running Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,16
"347","Golden State Warriors","3/14/17",2016,3,4,5,"n","Running Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",0,11
"348","Golden State Warriors","3/24/17",2016,3,0,37,"y","Running Reverse Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"349","Golden State Warriors","3/16/17",2016,3,4,39,"y","Running Reverse Layup Shot","2PT Field Goal",1,"Orlando Magic",-1,16
"350","Golden State Warriors","2/1/17",2016,4,5,31,"y","Running Reverse Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-1,23
"351","Golden State Warriors","3/14/17",2016,4,7,11,"n","Running Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-11,16
"352","Golden State Warriors","12/20/16",2016,4,7,32,"n","Running Reverse Layup Shot","2PT Field Goal",1,"Utah Jazz",17,3
"353","Golden State Warriors","4/4/17",2016,3,3,46,"y","Running Reverse Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",4,13
"354","Golden State Warriors","2/2/17",2016,4,9,48,"y","Running Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",9,13
"355","Golden State Warriors","3/14/17",2016,2,10,14,"n","Step Back Jump shot","2PT Field Goal",9,"Philadelphia 76ers",1,90
"356","Golden State Warriors","3/18/17",2016,1,7,52,"n","Step Back Jump shot","2PT Field Goal",16,"Milwaukee Bucks",-158,52
"357","Golden State Warriors","3/28/17",2016,3,6,9,"n","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",-181,41
"358","Golden State Warriors","2/2/17",2016,3,1,24,"n","Tip Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"359","Golden State Warriors","3/31/17",2016,3,4,12,"y","Tip Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11
"360","Golden State Warriors","1/25/17",2016,2,3,14,"y","Tip Layup Shot","2PT Field Goal",0,"Charlotte Hornets",1,2
"361","Golden State Warriors","11/10/16",2016,3,1,9,"n","Turnaround Fadeaway shot","2PT Field Goal",16,"Denver Nuggets",-168,2
"362","Golden State Warriors","3/28/17",2016,1,0,45,"y","Turnaround Fadeaway shot","2PT Field Goal",11,"Houston Rockets",89,77
"363","Golden State Warriors","11/25/16",2016,3,3,22,"n","Turnaround Fadeaway shot","2PT Field Goal",11,"Los Angeles Lakers",0,119
"364","Golden State Warriors","1/4/17",2016,3,0,54,"y","Turnaround Fadeaway shot","2PT Field Goal",16,"Portland Trail Blazers",-168,16
"365","Golden State Warriors","12/20/16",2016,1,0,0,"n","Turnaround Hook Shot","2PT Field Goal",3,"Utah Jazz",-7,33
"366","Golden State Warriors","1/18/17",2016,4,7,30,"n","Turnaround Hook Shot","2PT Field Goal",4,"Oklahoma City Thunder",-7,47
"367","Golden State Warriors","2/2/17",2016,2,11,40,"n","Turnaround Jump Shot","2PT Field Goal",10,"Los Angeles Clippers",-38,95
"368","Golden State Warriors","1/18/17",2016,4,10,41,"y","Turnaround Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",20,26
"369","Golden State Warriors","11/1/16",2016,3,2,23,"y","Turnaround Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",-212,-16
"370","Golden State Warriors","3/26/17",2016,2,2,38,"y","Turnaround Jump Shot","2PT Field Goal",8,"Memphis Grizzlies",0,85
"371","Golden State Warriors","11/19/16",2016,1,2,7,"y","Turnaround Jump Shot","2PT Field Goal",18,"Milwaukee Bucks",181,-19
